# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors (loadings 0.75) plus a rare
#   binary outcome generated from a logistic model on the latent values
# outcome coefficients: 0.6, 0.4, -0.3, -0.25; marginal rate 0.005
# n = 25000, seed = 424242
# 'true_probability' is the generating probability for each row. It does
#   not exist in real data and is present only to make calibration error
#   separable from outcome noise.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable,true_probability
1.30125,1.32284,0.163283,1.79492,1.15867,1.43213,0.542883,0.243318,0.3871,-0.0992992,1.31072,1.56803,0,0.00696597
1.66028,1.28041,1.71369,0.596054,-0.534633,0.58698,0.157245,-0.915272,0.887349,0.269343,-0.310508,-0.137319,0,0.0156683
0.361262,-0.253815,-0.0190161,0.15192,-0.0563523,-0.469003,-0.119651,0.442451,0.486891,-0.47653,0.0608201,0.582589,0,0.00465093
1.18994,-0.651981,0.270697,-0.939469,-0.225573,-1.46967,-1.11207,-0.347222,-0.347249,-1.13141,-1.19593,0.113605,0,0.00397578
-0.414035,-0.621344,-0.381403,-0.325485,-1.33091,-2.15721,-1.51693,0.406754,-0.88077,-3.92827,-2.56841,-3.06119,0,0.00558415
1.01428,0.502802,-0.0443553,0.386554,-0.208034,-0.0147555,0.424907,0.760367,-0.346057,0.832199,1.32096,1.77942,0,0.00641524
0.119292,-0.645403,-0.655946,0.349946,-0.307001,-0.164593,-0.81085,-0.534619,0.451,0.259559,-0.559087,0.287529,0,0.00231328
0.76807,-1.63676,0.322104,1.10747,1.44743,-0.660889,1.69561,1.97345,1.09038,0.939979,0.282499,0.195883,0,0.00387345
-0.145693,-0.0131631,1.30193,0.199074,-0.892364,-0.325242,-0.197615,-1.78986,-2.46596,-0.4448,-0.932386,-0.254272,0,0.00737874
-0.655506,0.263611,-0.235986,-1.06021,-0.953093,0.707681,2.31434,0.412742,2.53797,1.02425,0.202807,-0.387294,0,0.00170385
0.199657,1.55065,-0.253757,0.163295,0.256062,-1.22743,-0.0021932,0.630088,-0.19962,0.51155,-0.244629,-0.212824,0,0.00494746
1.81468,1.98061,2.12648,0.657029,1.02497,1.84528,0.530474,2.41204,2.01581,1.72963,1.46176,1.23446,0,0.00944449
-0.434031,0.443638,-0.415572,-1.32237,0.425725,-1.52043,0.218927,0.0342785,1.2574,0.364459,1.65142,0.254902,0,0.00128417
-0.478203,0.107177,-1.47737,-0.0385448,3.31328,0.46149,1.32384,1.77088,1.24364,0.233638,1.1203,0.742534,0,0.00332461
-0.241704,-0.351867,-1.08311,-0.943968,-1.28842,-1.27777,0.480126,-0.723178,-1.66418,-1.56941,-1.33646,-1.34423,0,0.00222885
-1.06302,-1.43673,-0.950589,-0.207078,-1.29925,-0.976524,-0.344394,0.572173,0.538854,0.76649,1.21088,1.54517,0,0.000882877
-0.254419,-1.60108,-1.31009,0.713771,1.36045,-0.060598,1.49835,0.690242,1.08676,1.30341,0.542666,-0.446969,0,0.00218489
-0.538381,0.0397792,-1.20682,-0.0575815,-0.0865226,0.0430393,-1.15039,-1.36582,-2.91837,-0.131033,-0.0847636,0.312625,0,0.00485933
0.406979,-1.04524,-1.55748,0.67219,0.484845,1.22221,-1.16653,-1.54131,-2.64763,-0.315676,-0.609536,-0.317883,0,0.00511053
0.79009,0.850527,-0.235676,-0.164509,-0.462048,-0.00753904,-0.538746,-1.95813,-0.388074,-1.2741,-0.632383,-1.31439,0,0.0058741
1.01236,1.49381,1.00387,0.893534,0.659803,0.939938,1.32322,0.201399,0.473167,-0.181064,2.13413,1.10769,0,0.0106928
-0.272381,0.321141,0.820806,1.03755,-0.194815,-0.674181,-0.175561,0.353666,-1.26885,-0.732843,0.259952,-1.66634,0,0.00372723
0.905321,0.793265,2.57261,1.3241,0.244748,0.000303671,0.604555,1.69987,1.81153,1.68493,0.40982,-0.0516349,0,0.00762228
0.602296,1.13061,-0.298604,-1.5702,-0.244375,0.0141072,1.71143,0.837078,0.583431,-0.466886,0.394964,0.409498,0,0.00406515
0.114099,0.292021,-0.895628,0.652084,-0.0648877,0.186287,1.03495,1.76305,2.12655,-0.532114,0.913906,-0.352812,0,0.00291045
-0.0560624,0.713521,1.15642,1.10047,0.724106,0.567136,-0.872396,0.132458,0.172122,2.21685,1.85241,0.625759,0,0.00330258
-0.360223,-0.303474,-0.116405,-0.44764,-0.87918,-1.81559,-0.22625,-0.955633,-0.935358,0.0187507,-1.3622,-1.52989,0,0.00235647
0.355812,-1.05199,0.0419998,-0.796754,-0.179202,-0.364619,0.676597,0.274848,0.447552,-0.668435,-1.03808,-0.577595,0,0.00175464
-0.198202,-0.68967,-0.0833194,1.10849,0.124731,0.622525,-0.277836,0.133779,-1.51719,1.53798,0.690598,0.373853,0,0.00323148
1.09293,-0.171867,1.51454,1.07137,0.517907,0.347573,0.00133267,-1.48836,-0.167451,0.929599,0.872969,1.35311,0,0.00456198
0.612595,0.665397,-0.79764,0.752856,1.20183,1.42583,-0.0614983,-0.019727,0.0369808,-2.02444,-1.17028,-1.23652,0,0.0111046
0.0456385,-0.628488,-0.788435,-0.179466,0.252327,2.293,0.262468,0.0207573,-0.334007,0.0639251,0.34501,1.42033,0,0.00286055
0.900879,1.0778,1.62557,0.154457,-0.850576,0.263681,0.0887109,0.469752,0.0387994,-0.370455,0.763273,-0.0194608,0,0.00640497
-0.891673,0.386792,0.597114,0.603861,0.584111,0.00150891,2.27823,1.45266,1.13798,-1.80102,-0.502803,0.335245,0,0.00324309
0.405125,1.55356,0.0147772,1.41976,1.20226,0.983047,1.64766,2.12396,2.05557,-0.526286,0.213535,0.190392,0,0.00706871
-0.693763,-1.9011,-0.204576,-0.503182,0.939542,0.807362,0.350611,-1.61843,0.385756,1.20435,1.4049,1.23636,0,0.00328393
1.49318,0.696403,0.720914,-1.26572,-1.14069,-0.380789,-0.590678,-0.16088,-1.10507,0.0251895,-1.27904,-0.031108,1,0.0058513
-0.721763,-1.80107,-0.823094,0.16305,-0.502932,0.76684,0.0401218,-0.121116,-0.740841,-1.35319,-2.1408,-1.16865,0,0.00360777
2.01333,1.03295,0.557945,-0.0589931,1.05648,-0.385727,-1.08329,0.45567,0.463678,-0.219021,0.342162,-0.953976,0,0.00944644
-0.484351,-0.23574,0.373877,0.176522,-0.715684,-0.62494,-0.565373,-1.31724,-0.135595,-0.100883,-0.797075,0.997435,0,0.00418023
-0.542521,-0.879624,-0.76858,-0.284516,-0.991121,-1.34156,0.274835,0.392935,-0.0437972,-0.457171,-0.948321,-1.15448,0,0.00170847
-0.062999,0.466781,0.258994,-0.177025,-1.21978,0.429425,0.408395,0.0103188,1.20727,-0.659103,0.0608644,-0.66875,0,0.00365907
-0.332642,0.701235,0.995425,-0.785499,1.4038,0.46563,1.44475,0.804803,0.3059,2.4894,0.95451,0.138332,0,0.00310928
0.898159,-0.163779,0.293339,-0.265373,0.571046,0.802124,-0.0349626,0.688399,-0.147489,-1.95561,-0.83202,-2.2257,0,0.00779713
-2.66303,-1.53035,-1.42379,1.32996,0.687224,1.50089,2.12217,1.24611,1.44281,-0.475096,0.0149884,-1.33975,0,0.00172081
-0.14473,-0.781056,-1.37532,0.533966,-0.0985204,1.11449,0.905295,-1.25771,0.281693,-0.5373,-0.523432,-0.529188,0,0.00544843
1.8642,1.63625,0.420198,1.77784,1.79866,1.70443,0.57093,1.0789,0.547459,1.07172,1.78989,0.381626,0,0.0103368
-0.277976,-0.810022,0.0198111,-0.963581,-0.815946,-1.4756,-0.148723,0.528155,-0.0169604,-0.906404,-0.0737441,-0.529078,0,0.00170149
0.179301,0.919077,-0.414376,0.925391,0.410546,-0.86278,1.08609,-0.224684,0.483746,0.0341584,0.279883,2.62755,0,0.00182715
-1.4449,-1.48739,-1.34575,0.691751,1.76258,1.24074,0.0341879,-0.195086,-0.0302999,-1.09107,-0.944754,-0.240321,0,0.0046955
1.1564,0.308058,0.113709,1.09437,-0.146444,0.602432,-1.02252,0.41228,-1.00001,0.500381,-0.34122,0.15152,0,0.00590277
0.541942,-0.943576,0.557364,0.781735,-0.324644,-0.393467,0.838414,1.41275,-0.537169,0.115733,1.01553,0.251499,0,0.00176272
1.55462,0.825907,-0.171477,0.463096,-1.17754,-1.17971,0.465419,-0.754952,-0.398828,1.51594,1.83137,1.7116,0,0.00251103
-0.643657,-0.80024,0.530735,-1.94211,-1.23048,-1.72987,0.568407,0.800017,-0.0409935,0.696311,-0.635096,-0.524779,0,0.00172653
0.828134,-0.287576,-1.08968,0.517991,-0.390397,0.355654,-1.91213,-0.706787,-0.128671,-0.6579,-0.243954,0.524751,0,0.00539685
0.742977,-0.277447,1.07581,1.06028,1.39282,1.57666,1.96672,0.953095,1.06752,0.293189,0.460502,-1.13292,0,0.00859927
-0.938381,-1.57441,-0.345926,-1.16307,-1.78829,-0.263685,-1.46401,-1.01921,-1.33352,-0.143515,-0.0680673,-0.311694,0,0.00193007
-1.5645,-1.79877,-2.00434,-0.283068,-1.1874,-1.4139,-2.60817,-1.98586,-2.13883,-0.586021,-0.29029,-1.04371,0,0.00186606
-0.292346,1.36114,-0.890131,0.0484658,-1.29387,-1.06586,2.06152,1.23153,0.191046,-0.408726,0.722552,-1.59925,0,0.00188407
-1.96001,-2.05574,-0.503102,-1.34262,-1.5395,-1.4147,-1.46459,-0.951949,-0.680562,-0.864082,0.0438656,-0.816711,0,0.00159193
-1.00122,-1.89732,0.240247,-0.126717,0.0172407,-0.135458,-0.808901,-1.42902,0.144036,0.230597,-0.795796,0.76878,0,0.00209442
0.0723466,-0.294006,-0.561134,-1.59402,-0.282144,-2.0107,0.921937,0.43835,-0.176655,-0.289035,-1.4237,-0.864134,0,0.0017763
0.15743,-0.19939,0.911103,0.507619,0.808163,-0.235681,-0.585018,0.552693,0.906687,-2.04877,0.132726,-0.430297,0,0.00352282
1.85401,0.943493,1.21649,-0.44641,0.486595,0.934794,-0.626007,-0.107096,-0.980842,0.0149995,-1.21205,0.585981,0,0.0157509
-0.602319,0.0737199,-1.38428,1.66507,0.946938,1.05962,0.046053,0.00519939,-1.28046,-1.41956,-0.280313,-2.06472,0,0.00775721
-0.872885,-1.17486,-1.48481,-0.709681,-1.29628,0.00181758,0.239621,-0.965317,-1.26256,-0.537444,-1.21391,-1.78796,0,0.00224771
-1.10796,-0.822241,-1.0293,-1.29166,0.176242,-0.620594,-0.721675,-0.712246,-0.420872,-0.56002,-0.329755,-1.10359,0,0.00278217
-1.03067,0.48068,-0.615801,-0.556825,-0.685967,0.574281,0.658775,0.0277975,0.511026,1.43658,-0.280118,-0.393126,0,0.00203044
0.169226,-0.24059,-0.980001,-0.820171,-1.10644,-1.67928,-1.99908,-0.884742,-0.577789,-1.00479,-1.17734,-1.08899,0,0.00453082
0.107819,-0.214661,-0.533456,0.0381694,-0.457142,-0.224053,1.33356,0.307657,1.18594,-0.0856784,1.26824,-0.51696,0,0.00286837
0.240093,-0.369058,-0.163535,-1.91419,-0.584442,0.984925,-1.14093,-0.0908664,-0.96043,-0.0262754,0.414871,0.200505,0,0.00539104
-1.52349,-0.917927,-0.869693,-0.899498,-0.409101,-0.734854,0.979917,0.974575,0.339681,-0.511759,0.134234,0.722452,0,0.000910559
-0.375567,-0.130884,-1.04395,-0.072932,0.610654,0.769023,-0.7724,-1.15817,-1.64437,0.322691,0.304024,0.325454,0,0.00193771
-1.08108,-0.515922,0.754876,-1.38327,-1.49651,-1.06911,0.189218,1.71595,1.3877,0.238948,0.686947,-1.13691,0,0.00151697
-0.872008,-0.400809,-0.773474,-1.10265,-0.395027,0.372715,-1.90497,-2.0417,-1.85043,-2.83355,-2.72128,-2.21751,0,0.00559598
-0.844549,0.507333,-0.960558,-0.611314,1.96074,0.825517,-0.545585,-1.8272,-1.1771,0.332502,0.814098,-0.587782,0,0.00351223
-2.24843,-0.218151,-0.654735,-0.871204,0.41614,-0.21276,-0.735909,-0.497517,-0.989717,-1.47975,-2.16732,-1.77011,0,0.00295015
0.511482,0.230453,1.06321,-0.0440913,1.13864,0.011658,1.53806,2.35293,1.4204,-0.14609,0.998228,0.173198,0,0.00153919
0.424106,-0.597806,0.0698294,0.345698,0.359526,1.16625,-0.99222,0.33603,0.468738,0.5553,0.0463265,0.13319,0,0.00464217
0.439046,0.678968,0.289868,-0.434615,-0.972804,-1.64316,0.181849,0.379926,0.0618675,-0.00319423,-0.96349,-0.0626424,0,0.00183358
-0.619199,-0.536229,-0.648171,-0.00144336,-0.466094,-0.536149,0.44356,0.714017,-0.547816,1.03039,1.40222,-0.115328,0,0.00318836
-0.451468,-0.746843,-1.12605,0.914024,0.954266,1.95279,-1.08869,-1.05369,-0.581661,0.340067,0.90059,0.039437,0,0.00582737
0.350842,-0.278605,1.02135,-0.0798898,-0.441486,-0.519185,0.882784,1.9763,1.22895,0.871723,0.562484,-0.14263,0,0.00194529
0.959048,0.999959,-0.306868,-1.09927,-1.25138,-2.17101,-0.397995,-0.216762,-0.729077,-0.971331,-1.34109,-0.634795,0,0.00281746
0.954542,0.740658,0.943913,2.11141,0.0875311,1.13829,-0.681354,0.0934201,-0.502721,-1.19032,-0.101436,0.835965,0,0.0162118
0.0789982,1.56251,1.43678,1.10663,1.4364,-0.652351,0.70689,-0.24183,0.0141018,1.49302,1.44506,0.0382136,0,0.0101291
-0.899538,-2.05997,-1.09272,-1.42286,-2.59429,-1.07537,-0.659714,-1.84663,-1.10274,-1.01012,-0.672251,-1.18145,0,0.00121518
0.120943,1.85041,1.50818,-1.91587,-0.410765,-1.00103,0.41262,0.420709,-0.0310698,-0.602205,0.465553,-0.219582,0,0.0089395
-0.19689,-0.208367,-0.418345,-1.02304,0.245163,0.0831351,-0.231027,0.461015,1.6119,-0.821056,-0.650889,-0.636617,0,0.00374414
-1.2187,-2.31322,-2.32749,-0.503895,0.267597,-1.3225,-1.72859,-1.67159,-1.49413,0.618675,-0.910104,0.213864,0,0.00144776
0.324688,0.121649,1.04592,0.346285,2.11694,0.0445458,-0.336495,-1.28694,-0.481493,0.853512,-0.442965,-0.655852,0,0.00759176
-1.88138,-0.00536664,0.158762,-0.0662476,1.69749,0.535768,-1.49178,0.501843,0.471022,1.27719,0.834823,-0.598,0,0.00306739
0.805832,1.9701,1.26467,0.309902,0.0098218,0.384807,0.210867,-0.645723,1.98525,0.528724,-1.12404,0.0950614,0,0.0126178
-0.885296,-0.213653,0.648565,-0.0852933,0.467681,1.97783,0.178308,0.995605,0.539593,1.55788,0.502304,0.536885,0,0.00345853
-0.0984217,0.0572377,-0.451607,1.60419,1.90409,1.10923,0.782134,1.01965,0.832437,1.35339,-0.151278,-0.137181,0,0.00892206
0.847314,0.0196127,0.684044,1.50013,0.669113,0.499244,-0.566855,1.56217,1.4467,-0.913738,0.191306,1.52408,0,0.00604707
1.18491,1.3524,1.17206,-0.48143,-1.15745,-0.181238,-0.558237,-0.939977,-1.26245,0.546058,1.03902,0.614723,0,0.00686399
0.0343931,0.181267,-0.292114,-0.428068,0.0299936,-0.801328,-0.829495,0.83398,-0.369086,-2.07054,-1.21338,-1.28804,0,0.00641129
0.64295,0.0254285,0.21455,-0.538507,0.211031,-1.62886,-0.173526,-0.279438,-0.285504,0.735805,-0.346952,0.928515,0,0.00477909
-2.14025,-2.29493,-3.15695,-1.80403,-0.235021,-0.634555,-1.17837,-0.310932,-1.15286,-1.35395,-2.1264,-1.67582,0,0.00146842
0.283846,1.70919,1.43498,-0.493477,0.912224,0.109077,-1.32416,-0.247617,-2.0258,0.0808952,0.468384,-0.658845,0,0.0121131
-1.10279,-0.0933019,-0.356284,-1.1163,-0.697577,-0.894815,-0.385721,0.153917,0.57851,0.463471,-2.15353,-1.63115,0,0.00337558
-0.380369,-0.224349,-0.894263,-0.0420469,-0.795746,-0.108755,2.25278,0.265349,1.00243,1.09481,1.84969,1.61239,0,0.00149313
-0.408478,0.135077,-0.283186,0.00370095,-0.60274,-1.06039,-2.53692,-2.03325,-2.56992,-0.719735,-0.370431,-0.694338,0,0.00469557
-1.96625,-1.13432,-0.299789,-0.793294,-0.179168,0.258886,0.563212,0.0478181,-0.984554,-1.65494,-1.84903,0.181002,0,0.00282007
-0.820206,-0.248743,-1.15081,-0.345802,-0.263355,-0.416897,1.2615,0.0790209,-0.286565,-1.40733,0.207176,0.450161,0,0.00269427
0.357287,-0.561089,-0.948836,0.649462,0.770661,2.14661,-0.158257,1.22659,0.140496,-0.791587,0.146994,-0.731271,0,0.00591113
-0.0466564,0.398148,0.150941,0.162435,-0.195982,-0.413942,0.529681,0.875892,0.210424,-0.767536,0.954288,-0.00109289,0,0.00235376
-0.310144,-1.98899,-1.00686,0.724772,1.55711,1.70115,-0.650004,-0.196691,-0.849958,-1.57641,-0.329916,-0.51643,0,0.0031506
1.10479,0.825026,1.94996,2.06781,1.54599,1.69376,0.907533,0.671383,0.323771,-1.43603,0.364689,-0.271344,1,0.0133762
-1.72173,-0.215091,-1.71263,-0.695809,0.050719,-1.39912,-0.417354,-0.843494,-0.86764,-2.44995,-1.94056,-1.54776,0,0.00101214
0.816427,0.996659,0.821173,1.37908,0.97802,0.0830709,0.370251,-0.22694,2.25134,0.741148,-0.708046,0.352465,0,0.00497781
0.533178,0.31095,0.507151,1.13952,0.065693,-0.484745,-0.542966,-0.45348,-0.124321,-1.18553,0.140639,0.32951,0,0.00858266
0.922351,-0.263845,0.242008,0.943414,1.62104,0.583889,0.495964,-0.899312,0.185815,0.178825,-0.568772,1.04226,0,0.00553606
-0.759168,-0.529156,-2.22081,0.133725,0.219982,0.833519,1.75966,1.3901,1.73302,-0.0767306,-0.666897,0.706512,0,0.00136461
0.650385,1.76092,0.389967,-1.09128,-1.39364,-0.077128,0.280965,0.239352,0.388891,2.34336,1.91855,2.12662,0,0.00348571
-1.0123,0.154421,0.00561618,1.26548,1.06686,0.561766,0.305434,-0.851853,-0.379243,1.29273,0.220412,-0.0867243,0,0.0032173
-1.17307,-1.23795,-0.372053,-0.989816,0.215887,0.20014,-0.505148,-1.10802,-1.00074,1.04573,1.63472,-0.876849,0,0.00270784
0.160796,1.19585,0.982684,1.689,0.653173,2.15572,-0.903008,0.60998,-0.793243,0.700467,1.52691,1.04022,0,0.0075802
-0.42344,-0.0137868,-1.24823,-1.40642,-1.57129,-1.27463,0.417061,-0.727867,-0.1222,1.35872,0.469383,1.53778,0,0.0011591
0.191097,0.584461,-0.795097,-0.487575,-1.10878,0.627477,-0.642815,-0.375232,0.0601855,0.375118,-0.349071,0.215592,0,0.00148738
-0.328254,-0.151839,0.162016,0.790146,1.09798,1.10433,0.963705,1.4406,0.202085,0.141246,-0.669264,-0.470524,0,0.00324249
0.843698,0.924842,-0.245185,-0.986553,-1.14198,-0.667375,0.225049,-0.373616,-0.135466,-2.09658,-0.291584,-1.64525,0,0.00474663
0.188557,-1.47105,-1.09242,-1.74141,-1.92377,-1.11836,0.696589,0.712354,0.841698,-0.321886,-0.882906,-1.73381,0,0.00125763
-0.0363937,-0.254756,-0.466888,0.233117,1.63555,0.969178,-0.609059,0.115213,-0.649449,-0.252062,-1.72244,0.0920457,0,0.00924766
0.812182,0.818628,-0.063767,-1.08919,-0.295538,-0.698852,-0.428151,0.866998,1.11129,1.05332,0.535833,-1.12847,0,0.0020901
0.57392,-0.232036,0.265706,0.256817,0.706395,1.02,0.232655,0.411634,0.527288,1.73776,0.360971,-0.153736,0,0.00291213
-0.794148,-0.970272,0.163815,-0.00890455,-0.868772,-0.954932,-0.758015,-0.959735,-1.36933,-0.317124,-0.144608,-1.2051,0,0.00244071
0.137209,-0.0768681,-0.91293,0.756863,-0.126309,1.31855,-0.194218,-0.775002,0.287782,-0.833814,1.42262,0.627513,0,0.00551594
-2.136,-1.47249,-1.18675,0.00494577,1.07509,1.34857,-0.0100011,-0.499734,-0.227999,-0.555428,-0.199231,-0.360701,0,0.00160648
-0.332675,0.370415,-0.747212,-1.05957,0.115395,-0.139994,-0.19822,0.201964,0.690004,-0.45153,-0.522022,0.21423,0,0.00131835
1.13565,0.815196,-0.637795,1.56998,1.5032,0.801688,0.0709138,0.377412,0.399101,-0.254857,-0.691383,-0.113529,0,0.00611569
0.860642,1.45826,0.693255,-0.0435217,-0.822591,0.88786,0.344684,0.228925,1.11559,-0.841697,-0.747383,0.768004,0,0.00903014
1.03354,-0.0371087,1.24903,0.215826,1.17997,0.0635809,-2.19253,0.630278,0.429329,1.06325,1.4923,1.92878,0,0.00408116
-0.0615736,0.63404,-1.2451,-1.41736,-0.478064,0.466799,-0.94487,-1.84619,0.0809799,0.493756,-0.486267,-0.295746,0,0.00633879
-0.598423,1.39512,0.306403,0.68609,0.000488691,0.05885,0.623587,0.687999,1.80826,0.972726,0.705607,1.02622,0,0.00208861
0.861412,1.6131,0.89384,0.938018,-0.0196971,0.597709,0.867205,1.64352,2.02033,0.0573466,-0.112309,-0.524557,0,0.00557389
1.4254,0.162332,1.25878,-0.00471568,0.402862,0.480807,1.20785,-0.0119089,0.283144,-0.0935994,-0.206164,-0.525516,0,0.00512166
-0.136951,-1.7745,-0.807258,-0.221332,0.631599,0.787287,0.873138,-0.038324,0.474516,0.0221044,0.69292,-1.44718,0,0.00365929
-1.02731,-1.08462,-1.08987,0.267827,0.387758,0.444962,0.0446345,0.440031,1.47601,-0.574034,1.37822,-1.02992,0,0.00164729
-0.162131,-0.15127,-0.0747407,0.186383,-0.465048,0.157944,0.703933,0.968305,0.761824,0.183765,-0.787721,-0.0657285,0,0.0022331
-1.07116,0.0478447,0.0460358,-0.182372,1.09971,0.520701,-1.26351,0.821267,-0.0929853,0.043625,-0.232908,-0.489342,0,0.00524681
1.66765,0.829474,0.502962,0.179297,0.62582,-0.141545,-0.349676,-1.54905,-1.08201,1.78424,0.714219,1.69571,0,0.00564879
0.0889604,-0.00657687,0.78102,0.235975,0.919758,0.956945,-0.683499,-0.945387,-0.414936,-1.00332,-0.0582602,-0.352395,0,0.00594021
-1.3137,-1.39515,-1.2019,-0.861855,-1.14932,-0.713336,0.232524,-0.812775,0.621678,-2.19888,-0.48496,-1.09475,0,0.00228911
0.367781,-0.782538,-1.58536,-1.42505,-1.52881,-2.04403,-0.358405,0.638139,-0.555407,-1.70505,-1.71785,-1.31061,0,0.00170429
0.16027,0.7806,0.190295,-1.30577,0.38379,0.489634,-1.04888,-1.32416,-0.469003,-0.388567,-1.39526,-0.105652,0,0.00950471
-0.234927,0.247174,0.105075,-2.08449,-0.270311,-0.389406,-1.18282,-1.20288,-0.882435,-1.23305,-1.94677,-1.36127,0,0.00411345
-1.7345,-1.77376,-1.08834,-0.76255,-2.42562,-1.28318,0.692538,0.0301046,0.4654,0.579211,-0.785687,-0.847635,0,0.00130884
-1.01809,0.0767388,-0.176784,0.53794,0.259492,-0.723221,-1.08194,0.930964,0.0398437,-0.048941,-1.1941,-1.29806,0,0.00317271
-1.58359,-0.518655,-1.04693,-0.268638,-0.611149,-0.476426,-1.37968,1.21296,0.489232,0.572764,-0.460457,-1.69034,0,0.00239098
0.607161,1.14606,1.46331,0.374773,1.97405,-0.0953735,-0.10879,0.606627,1.70173,0.36678,0.0503876,0.906124,0,0.00957894
0.288539,0.2289,0.588555,1.81304,0.595549,1.93345,-0.074471,0.967103,0.23253,0.755632,-0.088816,0.489478,0,0.0044323
-0.515867,-0.650043,-1.37685,0.713177,0.147815,0.0833604,-1.31209,-0.175047,-0.00346426,0.68911,-0.0450657,0.156099,0,0.00268984
0.483352,-1.16006,-1.00138,-0.189891,-0.396996,-0.156753,-1.22919,0.7205,-0.0731445,-0.581485,-1.23687,-0.519817,0,0.00310531
0.250128,-0.224509,0.672449,-0.97051,-0.187019,-0.152705,-2.30373,-2.47368,-1.77658,0.899609,0.0191365,-0.175826,0,0.00580331
1.18889,0.93155,1.24016,0.946056,1.58368,0.73812,1.43509,1.67531,0.568455,1.14936,0.35039,-0.219582,0,0.00803388
0.871017,0.527566,0.238444,1.12446,0.586955,-0.449051,-0.0699959,-1.01573,-0.183892,-0.858398,-0.321469,-1.38572,0,0.00734857
0.697985,1.30082,0.572757,2.23567,0.117557,1.14449,0.318377,1.2961,0.946046,0.292019,0.230131,-0.00312304,0,0.00616137
-0.311891,0.079985,0.568767,-0.180333,-0.335677,-1.41205,-0.981714,0.786181,-0.126325,1.22474,-0.905413,1.79215,0,0.00405799
-0.235467,0.0962088,-0.0691791,-0.939362,-1.02494,-0.133141,-1.68964,-2.16278,-1.42266,0.446671,-1.31925,0.668417,0,0.00573096
-0.597875,-1.50306,-0.0503057,-0.210807,-1.79226,-0.626971,0.734582,-1.13255,-0.825871,0.132005,1.35471,0.0296575,0,0.00130487
0.316351,-1.41787,-1.02563,0.720323,-0.276159,-0.367271,-0.203299,-0.512156,1.33741,0.377083,0.326176,-0.222828,0,0.0023204
-0.301947,-0.00146526,0.796859,0.968457,0.595276,-0.4237,-2.06533,-0.747877,-0.960482,-1.87491,-1.17341,-2.35324,0,0.0157308
-0.109814,-0.249757,-0.0741725,0.675434,0.815427,1.06988,-0.263727,-0.551553,0.361374,-0.0268285,0.0640844,-1.02364,0,0.00902065
-0.453301,-0.987351,-1.23819,-2.10669,-0.0460508,-0.679435,1.62397,0.962208,0.168553,-0.340467,-1.43641,-0.926806,0,0.00202969
-0.816068,-0.204406,-0.869074,0.65531,-0.397749,-0.106107,-1.7174,-1.76553,-0.694599,-1.21363,0.817104,-0.299558,0,0.00413922
0.497362,-0.0828804,0.519073,1.52018,1.45005,0.802892,0.420827,-0.426614,-0.92161,0.701823,0.0104211,-0.432348,0,0.00555492
-2.29661,-0.671561,-0.291364,-1.04618,-0.88356,-0.387236,0.524438,0.755611,0.0152273,-0.235336,0.272564,0.67047,0,0.00219946
-0.0572119,0.179246,0.073334,1.37611,0.673634,0.37264,0.510039,0.0160485,0.454241,0.966377,0.502037,0.496886,0,0.00255417
-0.267123,-0.612901,-1.30095,0.746922,2.23076,0.919485,0.584545,0.469789,0.213616,-0.286642,-0.717657,1.72035,0,0.00371841
0.969939,-0.126574,0.802408,0.655774,-0.523617,0.287284,-1.38158,-1.21261,-1.0714,-0.250974,-1.09103,-0.539161,0,0.00768346
0.213882,-0.698631,0.530744,1.49201,1.06858,-0.26792,0.115613,0.70841,0.393764,1.22701,1.49698,1.56397,0,0.00396939
0.563247,0.835037,0.39352,0.25114,-0.826978,-2.25575,-0.24287,-0.38803,-0.39726,-0.511977,-0.332993,-0.0438729,0,0.00524164
0.896401,-0.673882,-1.65203,-1.72134,-0.1041,-0.553427,0.375344,1.06542,1.6899,0.22882,1.07449,0.932811,0,0.00111341
0.467191,1.17179,0.487179,0.838904,0.476887,0.749528,0.509798,-0.212064,0.92807,-1.95245,-1.90654,-0.936802,1,0.00915235
-0.175798,-1.00556,0.1599,-2.03005,-1.30027,-1.10344,0.673672,1.85844,0.447201,0.326881,0.00318003,1.01633,0,0.00135059
0.0358615,-0.546373,0.777598,1.96975,1.60852,0.554571,-0.369195,0.792888,0.647262,1.39476,0.0395896,0.339297,0,0.00486699
0.225383,-0.0800965,1.20165,0.926661,1.0033,0.902564,-0.0226591,0.538424,0.671871,0.715542,1.24791,0.97658,0,0.0100289
-1.03401,0.476529,-0.751444,-0.165022,1.50139,0.626059,-1.60496,-0.256905,-1.47667,-1.95434,-1.04589,-1.77279,0,0.00815427
0.310619,-0.122016,2.20458,-0.52876,0.937374,-1.37291,-1.61858,-1.37107,-1.38529,-0.45109,0.415463,0.70838,0,0.0130096
