# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors plus a zero-inflated Poisson
#   count outcome
# count coefficients 0.35, 0.20, -0.15, -0.10; base mean 1.5
# structural-zero coefficients -0.30, 0, 0, 0.25; structural-zero rate 0.38
# n = 8000, seed = 771
# observed zeros are a mixture of Poisson zeros and structural zeros; the
#   two are not separable from the counts alone
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable_count,poisson_mean,structural_zero_probability
-0.042144,-0.721674,0.266162,0.963055,0.346726,1.01281,-0.974283,-0.527941,-0.582346,0.183919,-0.204589,0.288943,0,1.89607,0.37368
1.22025,-0.525385,1.16237,-0.871981,-0.945676,2.19503,0.205461,0.929627,-0.142674,-1.6332,-0.995595,-0.327985,4,2.42781,0.242123
-0.955224,0.0664341,1.5892,0.900461,0.0593936,0.0556543,-0.289293,-0.973753,0.0655263,0.976429,-0.893302,0.426045,2,2.96992,0.332058
0.0189944,-0.912553,-0.0268257,-1.1757,-0.186153,0.26578,0.709277,1.15885,2.17133,-1.29215,-1.79385,-2.03546,0,1.29281,0.28261
-0.211046,-0.894477,-0.87804,1.71646,1.31792,0.693664,-0.243994,-0.208529,-0.16774,1.68166,0.327829,-0.106863,0,2.09324,0.38403
-0.69302,-2.05297,-0.863009,-0.15247,1.28975,-0.236992,0.193233,0.325722,1.0215,0.779786,0.18627,-0.648285,0,0.990447,0.471726
2.04969,1.57095,2.51822,0.0256827,1.10017,2.69,1.64605,1.74957,1.18666,1.37178,0.441291,0.19942,0,2.49981,0.311016
-1.10106,0.0605785,-0.398682,-1.09801,-1.06394,-0.285583,0.434626,-0.764487,-0.318598,-0.866682,-0.101508,-2.08937,1,1.08492,0.390928
-1.73562,-1.13393,-1.20797,-1.17637,-1.55567,-2.17824,-0.596762,-0.0557981,0.0871416,0.145451,-0.157549,0.168315,0,0.770713,0.460527
-0.155166,0.0521236,-0.439372,0.237695,0.864179,-1.26388,-0.383771,1.65514,-0.588486,0.2552,1.61143,0.325141,3,1.09349,0.446489
-0.978719,1.04869,-1.62621,-1.01591,-1.47735,-0.278075,-0.0957126,-1.47809,-0.802596,-0.516065,-1.28655,-1.09829,0,1.46979,0.327692
1.03628,0.474142,-0.172131,0.794036,0.69902,-0.790596,-0.878282,0.00390242,-0.0411896,1.03497,1.34476,1.00203,1,1.57517,0.41903
0.38481,0.0455012,-0.114731,-1.29544,-1.34859,-1.09022,-1.78445,-1.95745,-0.56612,-0.425273,-1.30121,0.12415,0,1.61546,0.386574
-1.74993,-0.257091,-0.699169,-0.705698,0.221275,-0.139514,-1.82028,-0.0371114,-0.393796,-1.05125,-1.54986,-1.45553,1,1.19258,0.373139
-1.01725,-0.542384,0.00647849,-1.7176,-1.16766,1.14322,-1.11398,-1.20446,-0.665272,-0.410409,-0.235329,-1.16721,2,1.35199,0.344004
2.03158,1.32698,1.07696,-0.104969,0.728564,-0.242077,0.131371,0.641143,-0.264348,0.926885,0.28279,1.6235,5,2.33915,0.351045
0.545353,0.944465,0.845217,0.0860978,-0.219503,0.96302,-0.201689,1.19951,0.0378127,0.252089,0.259719,0.286139,3,2.64625,0.322063
1.30398,2.57781,1.04016,-0.698741,-0.874366,-1.25388,1.25251,2.38913,1.70373,0.701379,0.16611,0.697866,1,1.78889,0.27783
-0.366518,0.844907,-0.0482592,1.02202,0.496861,-0.121846,0.945412,0.786812,0.969144,-1.17439,0.129549,0.500012,2,1.77517,0.33864
0.724235,-0.393345,-1.38531,0.0672025,-0.391834,0.0200166,-2.28353,-0.121522,-1.99707,0.0116624,-0.466705,0.103215,1,1.42152,0.437381
-1.14397,0.350021,-0.662855,-0.808448,-1.02018,-0.114646,0.0698388,1.25646,1.03826,0.943151,0.230616,1.01446,0,1.10943,0.456635
-0.705912,-0.386756,-0.575184,2.5379,-0.393795,0.337666,0.920016,0.231256,0.209073,0.815632,0.593645,1.82071,1,1.12055,0.476068
0.362535,-0.0854158,0.157615,0.765915,-0.510998,-0.0914849,-1.36123,-0.760244,-1.62776,-0.500604,-0.86746,-1.07964,0,2.13491,0.31473
0.631086,-0.22917,-0.101859,-0.343901,-0.164538,0.352397,-0.539832,-1.29784,-1.88801,0.503545,0.559364,1.78388,0,2.11753,0.429325
0.579762,1.48606,0.62861,0.330449,-0.222552,1.53503,0.871714,1.14408,1.61436,1.09991,1.32142,-0.413094,0,2.46481,0.315484
3.05692,2.30486,2.95957,1.73229,1.88385,0.909803,2.3174,2.44566,1.54374,2.52426,2.02719,1.02586,3,4.43967,0.260878
-0.786304,1.15896,0.173711,-0.156409,1.17367,-0.911323,1.06831,0.527703,0.927253,-0.830218,0.195611,-0.0621482,0,1.26202,0.38203
0.640698,1.20028,1.58819,-0.284594,0.350462,-0.242885,-0.508479,-0.0551643,0.451472,1.05494,-0.595346,0.276504,1,1.90335,0.354477
-1.24547,-0.631733,-1.15329,-0.555344,1.20535,0.616719,1.52088,0.907654,1.95045,-0.533481,0.240439,-0.692209,0,0.902537,0.472045
0.753609,0.546784,-0.0770161,0.613334,0.864193,-1.35319,0.394902,0.792016,0.950384,0.134732,-0.118523,0.410736,0,1.80501,0.318636
-0.929689,-1.02559,-0.592517,-1.4103,-1.10931,-0.583995,-1.30471,-0.764141,-0.604523,-1.48416,-0.769076,-1.07672,1,1.03492,0.364665
-1.18041,-0.296898,-0.186338,0.310439,0.0265592,0.115559,-0.223444,0.967911,0.0997188,-0.187651,0.102461,-0.54952,0,1.24712,0.411492
1.80625,1.92595,0.924253,-1.88366,-0.211611,-0.19848,-0.840965,-0.154411,-0.711078,0.0557234,1.00311,1.91661,0,2.02143,0.324669
-0.587156,-1.31592,-0.801277,0.663661,-0.644062,1.28839,0.0471738,0.110817,-0.566683,-0.82449,-0.238845,0.532968,0,1.19308,0.42656
0.532063,0.817801,1.12257,-0.997997,-1.15808,1.22406,-1.15813,0.126902,-0.0404516,1.17457,0.636874,2.36581,0,1.30437,0.45872
0.151226,0.46953,-0.338068,-0.573678,0.795045,1.11011,-0.401021,-0.478534,-1.03492,0.850119,0.302734,-0.326832,2,1.60637,0.396921
-0.0843866,0.466248,-1.27196,-0.243144,0.166294,0.659478,0.27681,1.02401,0.325585,0.826759,0.523316,0.177921,0,1.59242,0.38501
0.145476,0.572241,-0.652402,0.740299,-0.251681,0.878211,2.45916,2.40189,1.01325,0.65002,0.498401,1.10308,0,1.12,0.432527
0.0421625,-0.691978,0.289368,0.858603,-0.650154,0.0420742,-0.656077,0.436598,1.1117,1.01477,0.954836,1.68355,0,1.30915,0.437245
-1.25813,-0.343798,0.43596,-1.04638,-0.495241,-0.497721,-0.423403,-1.97753,-0.740343,-0.61838,-2.08294,-0.562035,0,1.71994,0.280148
1.62194,1.14042,1.40003,-0.433708,-0.68526,-0.47844,-0.760693,0.38065,0.385596,1.05254,-0.406408,-0.747339,0,1.75175,0.326285
-2.35684,-0.507001,-1.82714,0.129992,-0.0163243,-0.353147,-1.51443,-0.241268,-2.90171,0.384207,0.592719,-0.75817,0,1.28269,0.453351
1.11884,0.848419,-0.33251,1.1981,-0.593408,1.7477,0.571099,0.962433,0.28588,1.48567,0.879259,-0.124308,0,1.74174,0.409968
-0.259565,-0.189264,-1.05386,-0.926395,0.19918,0.701286,0.449181,-0.794778,-0.36425,0.387277,-0.494042,-0.33214,3,1.44523,0.410102
0.769515,-0.227782,1.36821,0.663273,2.40674,0.874381,0.336428,1.78728,1.44274,0.888164,0.14429,-0.77437,1,2.13203,0.314459
-2.44567,-0.609735,-0.760209,-0.471941,-0.917184,-1.46778,-2.40781,-1.53336,-2.44627,-1.52884,-1.69467,-2.63413,0,1.14768,0.345613
0.387759,1.18271,0.814038,1.26038,-0.158945,0.402362,-1.09654,0.881036,0.0125841,-1.69362,-0.412729,-0.939775,1,2.04032,0.295627
-0.164595,0.271313,0.00511048,-0.401688,0.565489,0.0401307,-0.671074,-1.76574,-0.434397,0.952026,1.16029,1.82809,0,1.18643,0.478191
-0.161949,0.210412,0.369826,0.96654,-2.17873,0.293273,-0.468864,-1.74657,-0.0203796,-0.225545,-0.261544,-0.651667,0,1.38957,0.385111
-0.646253,-0.88507,-0.640735,0.106049,-1.3854,1.29547,-0.274903,-0.00580853,0.16593,-0.5555,0.682737,-0.793994,0,1.6221,0.329651
-0.747707,-0.101119,0.3975,-0.517698,0.161363,0.946438,1.11653,0.461394,0.785679,-0.144064,-1.00777,0.656375,3,1.47073,0.358753
0.882761,0.312985,0.627131,0.927603,1.83464,-0.778564,0.949343,-0.194033,-0.713951,-0.0843066,-1.3927,-0.400396,3,2.52328,0.291999
0.322341,1.01101,-0.601942,1.05775,1.21325,2.10981,-0.803946,-1.00536,-0.227256,1.66204,2.08105,1.80222,0,1.86167,0.478825
-0.732128,1.30253,0.328882,-0.758689,-2.31905,-1.64229,-1.17095,-0.39912,-0.990176,0.332736,-0.502395,0.12625,0,1.28227,0.399133
0.0111113,0.376009,-0.587663,0.103083,1.00029,1.32648,-1.34689,-1.36709,-1.24231,-0.823079,-0.28783,-0.277192,0,2.53302,0.336536
-0.275923,-0.740783,0.425806,1.04242,0.00820947,0.473064,1.12847,0.947504,0.400535,-0.986064,-0.88163,-1.3013,1,1.72072,0.294019
-0.564126,0.129199,-0.681936,-0.416044,-0.142926,-0.625481,-2.16368,-0.46853,-0.945501,-0.304852,0.103045,-0.181596,0,1.12721,0.432917
-1.38557,-1.23903,-0.738883,0.0772149,0.766164,0.0601333,0.403305,-1.49243,-1.37629,-0.462702,-0.735171,-0.849887,0,1.17691,0.43388
-1.50478,0.299128,-1.71292,0.944888,0.246802,1.3796,0.661486,0.0356066,1.2676,0.866298,-0.585005,0.215532,0,1.35454,0.466738
-0.0694016,0.220425,1.08881,-0.297368,0.524562,-0.305552,0.00468719,-0.434164,1.19904,0.0689401,1.20583,-0.50491,0,1.98843,0.308812
-0.595888,-0.565666,-0.651096,-1.5693,-1.57341,-1.52943,-0.356829,-0.706754,0.164919,-1.20795,-2.0037,-0.73759,1,1.04535,0.365119
0.122656,1.68954,1.03801,-0.436989,0.608439,-0.138577,1.2094,0.579981,0.469966,0.89507,0.510721,1.29343,4,2.12773,0.329967
0.216503,-0.487814,-0.456634,-1.57015,-1.54966,-2.08854,-1.21946,-1.29368,-1.08567,-0.743524,-1.19714,-0.620056,1,1.52464,0.321399
-0.362993,-2.32847,-1.34501,0.914425,-0.0383052,0.110349,0.0606383,-0.27414,-0.00474908,0.619192,0.177891,0.95649,0,1.10491,0.483803
-0.586981,-0.210256,-1.52887,0.201871,-1.19203,-1.44567,-0.934746,-1.3914,-1.33685,-1.40712,-0.528829,-0.848943,3,1.52256,0.407528
0.398185,1.835,0.538295,1.54643,0.329251,0.139592,0.451543,1.34994,0.117061,1.01358,1.46199,1.55329,0,1.39079,0.428934
0.350346,-0.21149,1.08812,0.167622,0.658962,1.17622,0.758308,0.592401,0.582355,1.30837,-0.529934,-0.54912,0,1.46955,0.394276
1.41329,0.205767,0.419398,2.01161,0.456233,1.0151,1.15387,0.459601,-0.180562,1.87436,2.71494,0.908201,0,2.09421,0.431152
0.974326,0.0745594,0.476535,-0.74898,-0.106596,-1.1733,0.286698,-0.556353,-1.51296,-2.30987,-1.71775,-2.49149,3,2.07733,0.212571
1.42228,-0.102714,-0.518692,-0.579178,-0.525314,-1.39353,0.537429,0.55253,-0.193744,1.63142,0.120902,0.630037,3,1.15942,0.395173
0.948418,-0.0720493,-0.410207,1.47137,-0.470563,-0.208729,1.84891,1.31445,1.42419,-0.214389,-0.980349,2.15182,2,1.46872,0.403502
0.467334,1.96483,1.1826,-1.52007,-1.20713,0.690965,-0.3167,-1.04188,-1.97365,0.813276,1.0578,2.28039,0,1.96202,0.384357
0.319259,-0.295722,-0.379125,-2.1659,-1.67897,-1.40539,-0.319362,0.519583,0.378236,-1.51745,-0.561798,-2.16192,1,0.956841,0.294865
0.837705,0.869538,-0.886092,-1.02294,-0.957952,-0.37209,-0.391867,-0.896233,-1.25185,0.09808,1.17405,0.0685805,0,1.42311,0.401703
0.596244,0.957807,-1.01765,0.324471,-0.371922,-0.313628,1.18344,1.01623,-0.118397,1.04479,1.03099,0.141738,1,1.16687,0.422962
0.476719,0.234795,0.235951,-1.4519,-0.327646,0.306022,1.48441,1.31668,-0.0403727,0.0332354,0.0502984,0.491364,0,1.0702,0.400619
-0.737554,0.20197,-0.377651,-1.91597,-2.79519,-1.00931,-1.44449,-2.06815,-0.846296,-0.862715,-0.798839,-0.64526,1,1.01713,0.414589
0.941783,2.67097,1.44077,2.0887,1.43471,1.57542,-0.194967,-0.0808498,-0.106355,0.854032,0.334109,1.47707,0,4.45437,0.298276
1.37914,-0.684375,-0.371708,0.778082,0.236876,0.382937,1.45054,0.330685,0.848894,-0.527579,-1.28464,0.0578577,3,1.8084,0.322834
-1.04634,-0.365165,-0.845016,-0.433722,-0.214416,-1.03478,0.641714,-1.35259,-0.794728,-0.719484,0.0839556,0.648286,0,0.654718,0.533759
0.177367,-0.603798,0.153717,0.745752,-0.0774717,1.24618,-0.282606,-0.804515,-1.3365,1.13054,0.512361,0.153528,0,1.81857,0.416882
0.23271,-0.406664,0.60185,-0.682831,0.236351,-0.461193,-1.19629,-1.46995,-0.914587,0.372031,0.588877,-0.163894,0,1.73643,0.368392
1.55526,1.07042,2.08251,-0.60809,-0.374541,0.587311,0.293073,-0.391165,1.38667,-0.0962952,0.220954,-0.641944,4,2.30509,0.257061
-0.937898,-1.26625,-0.424618,-3.11564,-0.577353,-1.7565,-0.805639,0.525228,0.641857,0.110734,-0.951661,0.525171,0,0.748035,0.397835
-1.29885,-0.813374,-0.337441,-0.916723,-1.07015,0.470976,-0.66076,-0.119891,-0.517324,0.537905,0.359207,-0.713908,1,0.810857,0.510498
-0.077915,0.385284,-1.25598,-0.123607,0.041943,-1.04731,-0.510607,0.276387,-0.781473,-0.000486676,0.692438,-0.217526,0,1.13569,0.402468
-0.245718,-0.730491,-0.809032,-0.909201,0.000901707,1.14739,-0.0320879,0.0532958,1.89478,-0.51067,0.229714,0.883782,0,1.05539,0.462806
0.0716506,0.588864,0.847392,-0.129334,0.104605,1.72455,-1.1076,-0.634551,-1.70347,-1.3251,-0.448684,-2.13116,2,2.28583,0.310051
-0.573507,-1.23859,0.911765,0.0621371,0.142151,-0.318602,-1.30271,-0.52614,-1.62124,-0.572535,-0.927941,-1.56853,4,2.11739,0.300853
0.637611,2.31162,0.51157,1.03277,-0.193534,0.834874,0.293099,1.40869,1.85935,0.0241985,0.485393,0.629206,2,1.70562,0.357489
0.160988,-0.194446,-1.26528,0.634149,1.81904,0.967192,-1.37987,-0.0276082,0.723197,-1.76451,-1.83335,-1.21504,0,2.07729,0.311408
-0.458437,-0.840364,0.586231,-0.341426,-0.470963,-1.71548,1.39889,0.654275,-0.0963048,-0.671731,-0.427042,1.01938,0,1.29916,0.323187
0.569078,1.02758,0.933066,-2.18407,-0.940283,-1.99339,-0.0705842,-0.315708,-0.389223,-0.616104,-0.198227,-1.30608,0,1.5056,0.232872
-2.92563,-1.62737,-2.29476,-2.63262,-2.25394,-2.30659,0.217459,1.09417,0.877653,-0.0452861,-0.0272499,-0.305494,0,0.238465,0.564408
-0.404424,-1.80184,0.0689894,-1.17846,-0.70854,0.0969234,1.13803,0.79742,0.507078,-0.0664446,0.204627,-0.427752,0,1.0895,0.40167
0.507819,0.0574808,-0.4618,-1.31834,-2.32672,0.274172,0.236232,-0.00546334,-0.415006,-1.05773,-0.106503,-1.61788,0,1.16081,0.380778
0.105746,1.09171,1.59444,-1.21887,0.0995844,0.970992,0.130686,0.0323052,-0.0252043,-0.244251,-0.573707,-0.0626916,0,2.52593,0.26938
-0.417081,-0.456597,-0.455772,-0.29476,0.209603,-0.383835,0.705222,1.15638,1.51362,-1.61749,0.554342,-1.48203,1,1.07119,0.40792
1.34274,-0.0727021,1.39623,0.891482,-0.11832,0.969621,2.44638,1.62773,3.15192,-0.218948,-0.270331,-0.528515,1,2.19922,0.252549
3.25768,2.31982,1.81349,1.4581,1.34429,1.18619,0.163267,0.724944,0.118447,0.872725,0.461462,0.759441,2,4.18676,0.226525
-0.379761,0.234273,-0.243466,0.658411,0.162255,1.63825,-0.543165,0.22673,-1.88465,1.12439,1.26436,-0.134706,0,2.14064,0.379422
-0.803604,-0.894907,-1.03798,0.740703,0.585788,0.294307,-1.63627,-1.28601,-1.01959,0.18539,0.389479,-0.239791,0,1.6214,0.446259
-2.08162,-0.646219,-1.46637,-0.187993,-0.357902,-0.129781,0.936372,0.811332,-0.572052,0.725783,-0.0063018,0.194488,0,0.765534,0.532347
1.72891,1.16034,1.20717,1.36128,0.692476,0.789761,-1.62015,-0.409276,0.3132,1.21976,1.33829,0.883418,4,3.06062,0.314891
-0.581721,0.9018,-0.35815,-0.777253,0.225381,-1.05504,-0.119521,-1.8452,0.73707,-0.437789,-0.71811,0.294112,0,1.14148,0.420017
-0.76002,-0.0709449,0.479065,1.1771,1.41466,1.78093,1.60535,2.74029,1.82978,1.29666,0.803454,0.327469,0,1.48833,0.37454
0.217544,1.59147,1.17639,0.208456,0.2699,-0.790854,-0.26535,-0.200511,-0.167546,-0.0279531,0.390097,0.101412,0,1.92519,0.335784
-0.765122,-0.651939,0.023748,1.17916,0.822905,-0.364784,0.939766,0.834051,0.692258,0.0394776,0.980174,0.406562,1,1.2177,0.431497
-0.378724,0.0188449,-0.533585,-0.262257,-0.55826,0.166584,0.0982575,0.433177,0.967853,1.59377,0.96704,0.523924,0,1.21269,0.432915
0.229114,0.146562,0.326683,-0.891835,-0.44051,-0.447877,-1.06852,-0.877879,-1.65244,-1.59262,-0.333532,0.194562,1,1.40332,0.378533
0.603069,0.450842,1.73086,-1.30222,0.089251,-0.781962,0.503748,-0.812168,-0.964649,-0.0482247,0.524785,0.44779,2,2.01717,0.313973
-0.505584,-0.889165,-1.32931,1.34545,0.202645,0.501653,-0.121616,0.837442,-0.357995,-0.973085,-1.28972,-0.506046,0,1.52659,0.329069
-1.7025,-1.34507,-1.80102,0.0122468,0.298897,0.874232,0.544069,-0.0378269,0.926059,0.722271,0.0631794,0.502438,1,1.18618,0.453167
0.125266,0.399192,-0.165131,1.59793,0.967023,1.54581,-1.05747,-0.502171,-1.0363,0.521234,-0.845251,-0.168334,3,3.10159,0.317121
-0.598505,-0.472712,-0.295791,0.636899,-0.183543,-0.28729,0.612511,-0.303202,1.74438,-0.772791,1.22124,1.38714,0,1.30612,0.382244
1.15187,0.965549,0.476785,0.938482,1.72779,0.389945,-0.462341,-0.549581,0.326687,-0.661386,0.177039,0.400356,1,2.18155,0.339972
-0.39501,0.275458,0.452531,-0.213986,0.952319,-0.759802,-1.48356,-1.95051,-1.855,-0.410597,-0.845841,-0.321224,0,1.94754,0.363344
1.06833,0.471323,1.36825,2.17407,1.33825,0.890687,1.92421,0.546643,2.03155,-0.715344,0.321338,0.734006,1,2.39559,0.393268
0.362848,0.571402,1.37262,1.41959,0.554624,-1.1747,-0.834058,-0.142092,0.582987,-0.942117,-0.961244,-0.28776,0,2.65694,0.248233
-1.44317,-1.33021,-1.16882,-0.609918,-0.0943094,-1.11958,2.11013,0.598649,0.566336,0.289674,-0.684474,1.37249,0,0.634519,0.522934
-0.263025,-1.08409,-0.545934,-0.23181,-0.771357,0.170923,0.978869,1.03913,0.420554,-0.318246,-1.75141,-0.517748,1,1.01302,0.375874
0.418633,0.230765,-0.465514,0.649619,-0.673342,-0.310551,0.20818,-0.045226,-0.317986,0.341845,-0.454496,-0.0241392,0,1.1818,0.405149
0.4123,0.788277,0.028851,-0.333073,-0.782889,-0.38607,-0.875833,-0.784705,-0.224198,-3.38309,-0.944113,-2.00323,1,2.21638,0.237908
-1.59957,-1.74286,-0.241132,-1.86901,-1.84915,-2.67219,-0.850083,-0.435069,-1.67024,-0.0878229,-1.23049,-1.00725,0,0.764903,0.431204
0.192598,0.523187,-0.245108,-0.520906,-1.69463,-0.538136,-0.104636,-0.178875,-0.383719,0.591395,1.11307,-0.413071,0,1.42506,0.35032
1.173,-0.0419343,1.01753,0.518905,2.56273,2.34016,-0.507186,0.532347,-1.28073,-0.16362,-1.41145,-1.20289,6,3.41297,0.264075
-0.856083,-0.647439,-0.364137,-0.375898,-0.242439,-0.931539,0.348992,1.25106,0.327481,0.00853528,-0.769979,-1.18438,0,1.09296,0.383519
-0.400517,-1.16501,-1.62578,-0.339839,-1.23087,-1.31309,-1.08189,-2.0285,-0.768016,-1.81854,-1.41908,0.25196,1,1.33021,0.345755
-0.288355,-1.06041,-0.447878,0.90661,0.962519,0.495874,0.176675,-0.00234918,-0.88225,2.2894,0.352151,0.752069,1,1.08627,0.513073
-0.942698,-0.562933,-1.08819,-0.775487,-0.614041,-1.04025,-1.25308,-0.593348,-0.948384,-0.997707,-0.31355,-1.23194,0,1.25831,0.370527
0.747532,1.75,1.08173,-0.467408,-0.742453,0.273287,0.657245,1.69753,0.464433,-0.363874,0.108327,0.511246,2,1.95632,0.296485
-0.277463,0.302344,-0.930106,-2.28673,-0.699073,-1.16459,-0.691055,-0.303501,-0.0447469,1.34828,0.545377,2.00761,1,0.838537,0.480328
-0.301813,-0.499587,0.818843,0.755305,0.397128,-0.364411,-0.054239,-0.777214,-1.84714,0.097968,0.888696,1.07995,0,1.59821,0.477917
-0.643853,-1.47543,-0.402226,1.50921,0.544592,-0.252574,-1.09659,-1.10821,-1.64909,0.908537,0.0375944,-1.21652,0,1.40849,0.435898
-0.446745,-1.43853,-1.7165,0.514601,0.576509,1.14141,-1.04056,0.996781,0.0401813,0.146561,0.843084,1.49598,1,1.76693,0.394271
-0.308811,0.0694216,-1.309,-1.678,-1.22,-1.46331,-1.34553,-2.13709,-1.69725,-0.753228,-1.45936,-1.90039,2,1.39995,0.313748
0.883612,0.342948,-0.372594,-1.31783,-2.25962,-1.39885,-0.960827,-1.37856,-1.94613,-0.779908,0.405441,-0.556606,4,1.81132,0.340789
1.01843,1.11199,1.95573,1.11838,1.86876,1.39236,0.0917449,-0.0662645,-0.748256,0.987303,-0.283451,1.02027,2,3.09937,0.362382
1.32693,1.30474,1.95304,1.47182,0.276366,0.784803,-0.216692,-0.569941,-0.848244,-0.624445,-0.561882,-0.510982,1,2.88403,0.247967
-0.833338,1.05027,-0.779429,0.16367,0.13983,-1.12304,0.557803,0.553843,0.292464,-0.307809,0.465598,1.075,2,1.23637,0.395277
0.320151,-0.427006,-0.498481,0.0321474,0.310575,-0.50629,1.87882,0.155803,0.277632,0.241305,0.820419,0.550974,0,1.37122,0.420805
-0.000579573,0.300242,-0.0737454,0.841499,0.808411,1.05571,-0.604565,-1.7708,-0.474524,-0.232502,-0.200904,-0.369089,1,2.39063,0.361289
0.0752523,1.92506,1.43635,-0.399447,0.709098,1.98296,0.339795,0.633172,0.78722,0.0139187,1.08467,-0.175788,0,2.21703,0.363752
-3.13554,-0.992397,-2.40441,-0.00806819,-0.180127,-0.614485,-1.98555,-2.65825,-2.55251,-2.81046,-0.410191,-2.06361,1,1.02617,0.459951
1.48238,-0.333082,0.440436,2.50416,0.387712,-0.90693,0.951638,1.48375,0.295627,0.409543,0.303597,0.982781,2,1.50805,0.402025
-0.78405,-0.974084,0.135586,0.690094,1.42822,-1.20974,1.52623,0.490421,1.34202,-1.28877,-1.19371,-1.78668,2,1.47197,0.29766
0.675008,-0.173623,0.235676,0.724402,0.673725,0.561411,0.257128,-1.56511,-0.36339,0.198502,0.343829,1.23936,0,1.64527,0.419366
0.87468,-0.107034,-0.126786,-0.909766,0.0431554,0.888518,0.501931,-0.976459,0.881525,0.110271,-0.0133634,0.543501,0,1.94546,0.338392
0.583527,0.433871,1.00609,1.84241,1.57478,1.05361,0.790099,0.575741,0.99214,1.04016,0.715906,0.492495,2,2.64593,0.314999
-0.453003,1.39891,0.724281,1.11072,1.66978,1.4079,-0.384135,-0.179259,-0.00598814,-0.136117,-0.251745,-0.647507,2,2.20719,0.33382
-1.59138,-1.58257,0.301118,1.14152,-0.648907,-1.2219,-0.0707086,0.191801,-0.0038602,-0.132527,-2.46256,-2.40085,1,1.06106,0.401308
1.15664,0.856031,1.46201,2.57246,1.77169,2.96292,-0.25707,-1.20564,-0.999783,-0.832126,0.155445,-1.1026,6,5.39009,0.231672
-0.809515,-0.441767,-0.0871966,0.216056,1.59936,0.0719142,0.591217,-0.52497,0.307227,-0.162927,0.375867,0.246573,4,1.13866,0.417967
1.67153,1.85868,2.19912,0.822796,1.6953,1.51927,1.37212,0.582936,0.182149,0.992545,1.58202,1.09306,7,3.15686,0.350643
0.0192852,-0.140089,0.980769,-0.540687,-0.699231,-0.390616,0.0967414,-1.57408,-0.801144,0.0208231,0.770962,-1.03242,0,1.55183,0.377864
-0.590646,-0.725314,-0.312046,0.26923,0.278038,0.115883,0.844747,-0.305813,-0.411465,2.20398,-0.0407746,1.16611,0,1.32601,0.472213
-0.246352,0.380831,-0.519792,-0.535886,-0.880739,-1.06814,-0.314647,1.08982,0.148427,-1.13847,-0.791705,0.578273,3,1.4709,0.294855
-3.1264,-3.10703,-1.40818,-1.82722,-1.03745,-0.0450407,-1.37922,-1.47157,-1.1532,-0.258086,-0.417772,-1.41352,0,0.523195,0.612694
-1.0877,-0.449445,0.182544,-0.477299,-0.045359,0.278499,-0.561804,-0.105049,0.662329,-1.80173,-1.03751,-1.8,2,1.47998,0.305412
0.0868526,1.35272,1.21018,0.644937,-1.2246,1.36334,1.86771,-0.0720725,0.829851,1.65784,0.484633,1.28816,2,1.54362,0.428915
1.27432,-0.135132,1.2329,-0.793977,-1.45357,-1.284,-1.26961,0.183384,-0.312022,-1.02205,-1.22583,-0.549814,1,1.52942,0.299034
-0.0877072,-0.43091,-0.566528,0.00766032,-0.0892412,0.817845,-0.621819,-1.49741,-0.647988,-1.18243,-1.84174,-0.0534673,3,2.42229,0.306009
-0.728014,0.31635,-0.311827,0.387113,0.892416,0.885014,-0.502342,-0.319949,0.146732,0.286238,0.779868,1.02647,0,1.27142,0.428891
0.468209,0.0595523,0.407995,-1.46809,-0.706617,-1.98079,-0.0610231,-0.146134,-1.33161,-1.0717,-0.208536,-0.966251,3,1.45241,0.344848
1.62766,0.44157,-0.600851,-1.13425,-0.401877,0.943306,-0.128095,-0.136966,0.742433,1.56439,1.90161,1.47786,1,1.52525,0.381196
1.16441,2.69566,1.6136,0.424029,0.636425,1.34663,0.560895,2.11614,1.89047,0.796067,1.57682,-0.454835,1,3.02827,0.275617
0.707078,-0.847399,0.589459,-1.32864,-0.785481,-1.63996,0.182469,-0.371493,0.656859,-0.417666,-1.31787,-0.219087,3,1.40899,0.302749
-0.485918,0.278184,-0.677479,-0.454777,-0.608261,-1.83018,-0.267744,-0.476659,-1.09618,-0.602536,-0.544858,-0.841783,0,1.43251,0.358291
3.25326,1.41826,1.83764,1.711,1.27477,1.33358,0.992711,1.00371,-0.577153,2.16589,1.78013,1.3431,10,3.89935,0.284176
-0.989888,-1.62834,-1.74464,0.904197,0.801366,0.581643,0.663986,-0.247222,1.34628,1.1688,1.18893,1.50284,1,0.863055,0.54658
1.12273,0.818629,0.792908,0.165216,-0.788284,-1.28283,-0.227901,-0.266536,0.861912,0.772126,0.894915,1.11027,2,1.57286,0.376841
0.528926,-0.0240439,0.0601259,-0.248219,0.778588,-0.554682,0.539872,1.04343,0.142333,-0.925041,1.07374,-0.404758,1,1.72386,0.337409
