# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# generating model: five standardized latent variables, three congeneric
#   indicators each, all loadings 0.75
# structural paths into 'Risk': UnsafeActs 0.45, OperationalStress 0.30,
#   SystemCondition -0.25, SafetyResponseCapability -0.20
# exogenous latent correlations: 0.35 between every pair
# n = 1200, seed = 20260903
# columns prefixed 'latent_' are the generating latent scores. They are
#   never observable in real data and are included only so that examples
#   can compare an estimate against the value that produced it.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,risk_1,risk_2,risk_3,latent_UnsafeActs,latent_OperationalStress,latent_SystemCondition,latent_SafetyResponseCapability,latent_Risk
-0.70769,-0.0284701,-1.9648,-0.0534232,-0.583302,-0.0869905,-2.14569,-1.13302,-1.39124,-0.0524734,-1.47896,-0.684339,-0.00874671,1.14351,-1.35141,-0.559077,-0.509786,-1.09085,-1.04081,0.0766356
0.417894,2.85583,0.944868,-0.00709678,1.18445,0.12608,-0.0678778,1.2748,1.04872,0.500238,1.24651,0.697559,-0.0858192,0.318997,0.5806,1.40956,0.894662,1.20623,0.926735,-0.109736
-1.27443,-0.839828,0.748894,-0.690113,0.103692,-0.628958,0.35363,0.388017,0.174613,0.274228,-1.08424,-0.644733,0.797467,0.321838,0.508401,-0.430614,-0.332826,0.314123,-0.800981,0.292278
-0.800771,0.0839348,1.43083,-0.16733,-0.153394,-0.0822544,1.55666,0.698747,1.14803,-0.51917,-1.86852,0.380841,-0.664988,-0.217132,-0.666467,0.32233,-0.186964,1.72723,-0.268508,-0.616075
0.546297,-0.139614,0.0938888,-1.58289,-0.611775,-0.169528,0.374703,0.69047,0.616954,-1.05346,0.0841994,1.75556,-0.831447,-0.00591425,-0.0567464,-0.192241,-0.986142,0.18217,0.78897,-0.871609
0.555938,0.909089,1.12756,1.24235,0.518516,1.61956,0.932253,0.370887,1.22171,-0.0826258,0.496313,0.516472,-0.203543,-0.0983453,0.469619,1.65956,0.821139,1.08612,0.327534,0.867776
0.121937,0.985144,-0.0868749,-1.45752,1.18872,1.20835,0.206322,-0.340188,0.300843,0.423553,-0.039403,-0.154609,-0.839335,-0.537185,-1.52387,0.335676,0.873499,-0.112716,-0.270162,-0.699032
1.56834,1.38145,0.400687,0.783858,-0.652823,0.743217,1.0274,-0.209466,0.315493,0.50478,0.0424038,-0.196734,-1.06518,-1.39756,-1.57391,0.38613,0.947148,0.607015,0.207699,-1.71165
-0.353282,0.250693,-0.510257,-0.0955013,-0.335941,0.0247857,0.580168,-1.74915,0.61556,-1.82489,-0.458488,0.0220511,0.779934,0.238432,-0.0730455,-0.00657613,-0.267964,-0.478129,-0.700447,1.08691
1.83251,-0.323747,1.4434,-0.829012,0.365277,1.79888,0.347644,0.102133,0.507684,-0.829559,0.552152,-1.81092,0.971476,1.49908,0.738396,1.17538,1.31479,0.763052,-0.499875,2.15488
-2.4303,-0.522616,-1.41224,-0.175467,1.47681,1.11532,0.819117,-0.678513,1.25858,0.695297,0.301531,-0.231074,-0.144353,-1.02901,-2.16114,-2.10327,1.03611,0.797886,0.275323,-0.643664
0.0752357,0.60297,-0.376017,0.806448,0.0364431,0.963618,1.37131,1.90804,0.0693467,-0.0250321,0.343957,2.17016,-0.349809,-0.0727979,0.0910093,-0.11859,1.14233,1.86998,1.93794,-0.324629
0.930485,0.801331,2.1243,-0.164672,-1.46207,-0.082097,0.414193,0.848013,0.700477,1.01864,1.25531,0.0237985,0.192309,-0.0859264,-0.226125,1.54456,-0.527551,0.912033,0.385835,-0.343543
-1.15492,-1.30692,-1.40206,0.870321,0.237842,0.322888,-1.27271,-0.0313694,0.346654,0.115518,-0.95543,0.211473,-0.0722128,0.370982,-0.762905,-1.96024,0.39894,-0.686464,-0.180019,-0.651921
0.884161,0.0840848,-0.147318,-0.303257,0.481865,-1.07847,-0.112049,0.485886,-0.333403,1.25605,-0.286929,-0.79269,0.897932,0.449347,-0.0457151,0.269084,-0.741281,0.175132,-0.270934,1.19414
0.883348,0.634518,0.896221,0.609908,0.356328,0.0672672,1.61946,-0.587716,0.850468,0.146332,0.102756,0.698366,-0.0472504,-1.61878,0.515493,1.08014,0.485873,0.865737,0.448206,-0.401182
0.459825,0.0956627,0.574786,-0.0839292,-0.497853,1.25774,0.0893994,-1.61431,-0.48677,1.16277,2.27304,1.71701,1.44326,0.670439,-0.93771,0.4114,-0.381132,-0.28028,1.79445,0.433126
1.37611,0.203382,1.97895,-0.537007,-0.383954,-1.23647,0.937867,-0.138749,0.75153,-0.948599,-0.45356,-0.0974683,0.211995,-0.186553,0.477739,1.51852,-0.817161,1.44218,-0.678705,-0.647911
-0.639232,-0.0160924,-0.0464641,0.217214,0.115353,-0.148334,0.619436,0.836814,1.5105,-0.461063,0.173882,-1.71366,0.230235,-0.0770316,-0.349753,-0.210052,0.093334,0.64833,-0.57943,0.103492
0.954255,0.782729,-0.0842891,-1.91953,-2.7067,-1.30411,-0.594093,-0.291662,-0.670763,-1.61397,-0.733062,0.812556,0.775918,2.15296,-0.50387,0.462189,-2.05499,-0.47109,0.935041,0.399778
0.32727,1.21988,1.97561,-0.255609,-0.371602,1.42407,1.58936,0.767462,0.771168,0.341441,0.450335,2.00933,-0.774524,-0.156604,-1.25404,1.5246,-0.508722,0.282383,0.986722,-0.829535
-0.648685,-0.740512,-0.807634,1.44729,0.167452,-0.867732,1.39935,-1.04599,-0.557339,-1.87572,-0.63341,-1.46971,-0.595551,-0.876302,0.237792,-0.00936673,0.151161,-0.455269,-0.274674,-0.061874
-1.99583,-1.41757,-2.1643,-1.60057,-0.773993,0.102617,-0.246193,-1.17411,-1.30129,-1.14991,-2.55247,-1.40464,-0.467971,-0.830426,-0.456087,-1.84448,-1.65053,-1.34171,-1.98556,-0.385891
-2.03242,-1.59074,-1.8058,-0.691963,-1.91525,-0.793894,-2.22491,-0.357334,-0.382421,-1.30307,-0.558366,-0.28906,-0.00209455,-2.15416,-1.00153,-1.88166,-0.940872,-1.83948,-1.09062,-0.726965
1.68153,2.22828,1.16164,-0.990949,-0.842701,0.143283,1.7779,0.679618,0.978669,0.645833,1.55281,1.17841,-1.56051,-1.61793,-1.54234,2.3485,0.312553,1.04098,0.977486,-1.35093
0.22641,1.14882,-1.18834,-0.859779,0.307102,-0.5396,-0.0284642,0.511306,0.506885,0.201698,0.372454,0.989457,-0.433415,-0.954873,-1.2111,1.47455,0.00973882,1.13752,1.29095,-0.999816
1.2868,2.03616,1.65807,0.23993,1.72508,-1.26486,1.07461,1.15667,2.11954,0.971226,0.987504,2.53894,0.518688,0.317088,0.221902,2.46443,0.997871,1.39686,1.55983,0.145473
0.290185,-0.691751,-0.141406,0.0888284,0.119433,-0.0516258,-0.845614,-1.2978,0.392948,-1.71962,-0.944453,-0.677616,-0.416576,-0.0101396,-0.235772,-0.169197,0.696194,-0.781387,-1.10325,-0.223146
-0.486029,-1.6012,-1.85766,-0.86633,-0.962022,1.08553,0.967801,0.0196536,0.435647,-0.580474,0.699236,-0.169361,-0.937748,-0.0460511,0.60778,-1.93937,-0.457481,0.37061,-0.0869315,-0.738563
-0.117965,-0.555374,0.526293,-0.535456,-0.977291,-0.369941,1.15525,-0.143689,1.66233,-0.402483,-1.20243,-0.839991,-1.00819,-2.00873,-0.481125,0.0769161,-0.198907,-0.442465,-1.21388,-1.61777
-0.376345,-0.754298,-0.560297,0.133948,0.45333,-0.390822,0.455096,-0.0457158,-1.05748,-0.948192,0.344135,-0.676297,-0.303168,0.441841,0.630314,-0.517048,0.125387,0.0265488,-0.429206,-0.137244
0.208137,0.397474,0.88623,0.754118,0.372541,0.501125,1.31514,0.379306,1.49583,-0.0278651,1.81824,0.703779,-0.579256,0.212165,-0.587386,0.15978,0.246662,0.972402,0.813522,-0.432256
-0.0181165,0.22679,0.434458,0.583218,0.0300824,-0.638243,0.646754,-0.0113896,0.888384,0.882177,1.43273,2.18978,-1.17593,-0.505785,-0.193193,0.278791,-0.705105,0.795652,1.69787,-0.861079
-0.0776566,0.527871,0.0806344,0.827382,-0.958541,0.951174,-1.41718,-2.45609,-1.1774,-0.949715,1.06134,0.189597,0.690274,0.143562,0.801271,0.613566,0.0700909,-1.16586,0.224419,0.945822
0.429337,-1.37233,-0.781623,0.173511,-0.570359,1.45305,-1.1282,-1.27648,-1.99014,-1.4223,-0.630489,-1.03588,-0.852604,-0.681278,-0.768338,-0.0514358,0.56734,-1.1643,-0.276782,-0.442564
0.613842,0.178895,0.906002,0.346264,0.194481,0.750333,0.794148,0.924864,0.485279,0.0111404,0.590302,0.163926,1.91973,-0.250658,0.861434,0.384412,0.774009,0.933476,0.292654,0.773507
0.29678,-0.383225,-0.0783006,1.53229,2.24892,0.998942,1.57787,2.48924,1.86578,1.10474,2.2767,1.53061,0.752554,2.05133,0.71879,0.0206288,1.76635,2.45314,1.60447,1.92365
-0.33922,-1.06213,-0.639695,0.939875,1.21045,0.910727,1.86326,1.14328,-0.106968,-0.648785,-1.05576,-1.22087,-1.97046,-0.610036,-1.1289,-1.13473,0.722347,1.03602,-0.545262,-1.15124
0.868972,0.347066,-0.314671,-0.69126,-0.872975,-0.0241524,-0.303135,-0.899477,-0.77091,0.134549,-1.4081,-0.33976,-0.128992,0.16316,-1.40228,-0.0535416,-0.177883,-1.34884,-1.13652,-0.396102
0.0517991,-1.29676,0.0646458,0.340735,0.47632,-0.149878,-1.55325,-0.0600237,-0.271794,0.102788,-0.170205,-0.291309,-0.469143,0.295507,0.917927,-0.877112,-0.198131,-0.853021,0.101383,0.468956
0.0175726,1.12659,-0.815613,2.12414,2.17377,1.55894,1.88608,2.21025,2.12552,0.0150145,0.705967,-0.377857,-0.229367,0.0349305,0.768448,-0.0514046,2.09244,2.20154,0.284645,-0.185535
-0.621246,0.0591671,0.0484617,-0.571487,-0.14353,-0.640772,-0.182699,-1.18118,-0.28668,-1.30831,-1.48409,-0.53665,0.770607,0.613726,0.713501,-0.0245017,-0.257151,0.1928,-0.63541,0.836744
0.052343,-0.184187,0.699043,-0.687259,-0.249322,-0.0181001,-1.3737,-0.230289,0.0857005,0.721412,1.50693,0.101842,1.29366,-0.000476563,1.10305,-0.0637234,-0.390325,-0.432359,0.46141,1.39934
-1.75004,-0.991988,-1.10425,0.542162,0.0154602,-1.01074,0.729185,3.23919,0.73047,1.4308,0.205802,-0.110049,-1.67064,0.0582607,-1.94066,-1.38532,0.122744,1.80407,-0.356107,-1.81787
-0.243757,-0.853626,-1.53386,-0.350507,1.48975,-0.0912292,0.102828,1.217,0.177864,0.620368,1.35175,-1.06384,-1.61372,-3.32444,-1.04531,-1.18138,0.533671,0.632306,0.835558,-1.93115
-0.385584,-0.381157,0.284698,-1.31618,-1.28768,-1.12281,-0.0570909,1.35348,0.0331787,-1.61235,-1.3195,-3.44623,-0.191778,-1.20614,0.111279,0.0822426,-1.29295,-0.205436,-1.37122,-0.411004
-0.723677,-1.69005,-0.958363,-0.766428,-0.533922,0.633212,1.61461,0.854987,0.311053,-0.976873,-0.412865,0.197858,-2.00188,-1.03005,-1.96979,-1.55777,-0.207883,0.706858,-0.592248,-1.73212
1.3035,0.932893,0.424454,-0.323644,0.315281,0.10343,-1.79402,-1.21971,-2.19208,0.325676,-0.740005,1.29465,0.827986,0.503543,0.138232,2.17795,0.378305,-1.78745,0.0487502,0.963514
0.27513,-0.738678,-0.592895,0.476576,-0.16967,-0.542122,1.12115,-0.008418,-0.838146,-1.02833,-0.838931,0.16144,0.32356,1.08166,1.08122,-0.685146,-0.16122,-1.0011,-0.946523,0.471893
-0.835433,-0.538131,0.122361,-0.0755122,-1.02169,-2.3274,-0.192936,-0.773172,0.829025,0.139497,-1.15191,0.270376,-0.405599,0.176514,-1.02934,0.12275,-1.62957,-0.429502,-0.469811,-0.146036
0.264734,-0.515118,-0.15241,0.882566,0.93552,-0.117856,-0.546557,-0.329224,0.106362,0.986414,-0.143752,0.65013,1.86664,1.29161,0.944727,-0.394247,0.707338,-0.475747,1.13778,2.0523
0.414705,0.694272,-0.811167,-1.5574,0.501523,-0.201838,-0.735,-0.713659,-0.24835,-0.26898,0.141083,0.379035,-0.44972,-0.603543,-0.376349,0.460217,-0.19328,-0.845767,-0.141659,-0.545143
-0.698175,0.281133,0.828561,-0.42846,1.2196,1.48759,0.559076,-0.51562,1.03077,-0.301949,0.39432,0.798392,-2.21737,-0.28927,-0.270404,-0.041049,0.916863,-0.545348,0.210623,-1.04823
-0.918855,-1.06356,0.456678,-1.87822,-1.12998,-0.41382,0.103363,0.880722,0.457461,-2.26133,-0.501899,-0.975336,-0.417644,-0.448432,-1.92872,-0.353209,-1.40971,0.76538,-1.06656,-0.597571
0.134949,0.868267,0.671152,0.0682597,1.04907,-0.0253157,0.977419,0.351559,-1.67597,0.421913,0.966157,0.968494,0.37434,0.598024,0.252318,0.399736,1.06307,-0.227108,1.7836,0.125121
0.384808,1.65614,0.391234,-0.543449,1.51332,-0.96915,-0.211014,-0.571416,-0.534606,0.416924,0.638922,1.35567,2.41707,0.394607,1.5891,1.54854,0.390388,-0.0864706,0.605758,0.638489
-0.385674,0.148446,1.09764,0.0642424,1.24345,0.386323,-0.293281,0.0295377,0.0422307,-0.833168,-0.600741,0.0216878,-0.239993,0.601572,0.279478,1.05348,0.0743767,0.0465235,-0.571988,0.692224
2.87332,1.90554,1.99895,0.232707,0.867621,0.417543,0.910695,0.20775,0.769302,0.865544,1.58407,0.839242,-0.250882,0.584166,0.820571,2.69258,0.55009,0.951145,1.37702,0.162929
0.727666,0.288653,1.79323,1.73245,-0.162191,0.724587,0.55977,-0.128642,0.107498,-0.00707824,0.04496,0.0117175,-0.250953,0.464818,0.562174,0.738211,0.960985,-0.195139,0.0293731,0.815195
-0.101661,0.939711,0.0611869,0.847349,0.341467,1.45665,-0.624758,-0.716914,-0.316427,0.623118,0.456962,-0.132832,-1.52889,0.251002,-1.35659,-0.43685,1.31954,-0.4549,0.0324776,-0.0460752
0.639408,0.061825,-0.412598,-1.46969,-1.1777,0.0907969,-0.550584,-1.2302,0.740671,0.143946,-0.259643,1.03739,0.587661,-0.0665708,0.396083,0.0620615,-1.2729,-0.873748,-0.593652,0.0709814
-0.354538,-0.896139,0.405772,0.658634,0.332271,-0.0116107,-0.291733,-1.35422,-1.30539,1.70223,0.115276,0.00516936,-0.388983,1.10683,0.845666,0.675957,1.31833,-0.881968,1.49485,1.04627
-1.22119,-0.994246,-0.347469,-0.520482,-1.32119,0.250713,-1.57503,-0.404308,-0.336792,0.650738,-1.42666,-0.331625,-1.40748,-0.512215,-1.76678,-1.48331,-1.10403,-0.917456,-0.858367,-1.25874
-0.56513,-0.331739,-0.355484,0.226991,0.866178,0.526214,0.108638,0.289916,0.0996178,-0.341167,0.705992,-0.112279,-0.42582,0.0793144,-0.539082,-0.949129,0.95614,-0.1418,0.404488,-0.412236
-0.459015,-1.39649,0.274573,0.38918,0.197387,1.51035,1.69456,0.767071,1.01809,0.289021,0.936892,1.08472,-0.547497,0.145287,0.285227,-0.649071,1.01945,1.46882,0.0260703,-0.828635
0.774159,-0.23818,-1.26893,0.666561,0.425974,1.57683,0.482587,2.76844,1.04352,-0.452662,0.958268,1.35159,-1.52491,-2.07113,-2.50188,0.85174,0.770226,2.10785,0.994818,-1.58243
0.39923,0.318533,0.413795,-0.934159,-0.113672,0.230852,-0.687247,-0.453468,0.890759,-0.546968,-0.789331,-0.544615,0.371323,-0.221277,0.276213,0.118082,-1.43627,-0.255285,-0.563753,0.810007
-1.71295,-1.74056,-0.845695,0.917946,-0.285293,0.455571,-1.88906,-0.517916,-0.712872,-1.18141,-0.928233,-1.2429,0.225602,0.356346,0.802932,-1.80303,-0.0943747,-0.908409,-1.26661,0.0458376
0.639499,0.945862,0.0269838,-0.779103,-0.991153,-0.400197,0.865982,-1.2629,-1.7824,-0.126863,-0.301558,-0.0747772,0.297666,-1.7054,-0.00377086,0.946571,-1.08648,-0.854851,0.666738,-0.113164
0.764855,0.158957,-0.344705,-1.23298,0.193096,-0.835089,-0.17456,0.095404,0.549066,-0.562498,-2.49197,-1.45796,0.300092,0.818983,1.08939,0.190466,0.187057,-0.457859,-1.46028,0.496624
-0.709994,0.556708,1.09313,-0.541922,1.41788,-0.447426,-0.232328,0.56891,1.12357,2.00733,1.10485,0.977537,0.601613,1.14424,0.731411,1.42867,0.77934,0.431501,1.85143,0.80975
-0.606054,-0.268685,-0.463055,1.75867,0.127036,-0.17356,0.503995,0.509102,0.986382,1.40764,1.59917,1.40739,-0.00133258,-0.278517,0.532077,0.215671,0.419874,1.40138,2.22014,-0.659887
-0.395285,0.923183,1.59828,1.22548,1.72408,0.0257024,0.674632,0.308707,1.15166,-0.46709,0.972867,-0.516433,1.30434,2.10817,3.14144,1.10609,0.803936,0.689701,0.703386,2.33894
-1.1564,0.190279,-0.222651,0.34693,-0.01053,1.87295,-0.22874,-1.43198,-0.81546,0.939013,0.496284,-0.83177,0.497102,0.150209,0.0170132,-0.719988,0.669924,-0.653144,0.854422,0.548177
0.70267,-1.74368,-0.527081,0.538946,-0.184334,1.65848,0.205879,-0.307413,1.32794,0.724228,-0.808891,-0.385645,-0.245245,0.579198,0.190438,0.120922,1.19284,0.10004,-0.12571,0.492269
-1.34368,0.547227,-0.591285,-2.32017,-1.1732,-1.30236,-1.67067,-0.469713,-2.34408,1.23854,-0.900621,-0.73697,-0.959157,-1.03819,-0.335614,-0.649923,-2.2338,-1.81186,-0.290653,-0.292254
0.0883993,0.0121109,-0.792835,-1.20702,-0.514978,-0.577972,-0.394885,0.931414,0.788007,-0.966423,1.12213,1.75629,-1.16282,0.561519,-1.30606,-0.863082,-0.885685,0.105331,1.04892,-0.636473
0.522605,-0.74217,-0.775417,0.110041,0.269706,-0.23746,0.73252,0.512299,1.35705,1.20733,0.451684,0.693399,-0.631914,-1.39513,-0.02184,-0.0370708,-0.213479,0.86626,0.735992,-0.899622
-0.281332,1.3098,-1.19317,-0.160893,-0.0821605,-1.0026,-0.122537,0.611896,1.22991,-0.649865,0.664934,-0.233159,0.145534,0.789792,-0.771625,0.29467,-0.467177,0.410713,-0.0836777,0.139839
-1.22159,-2.23775,-0.879852,-0.884933,-2.0253,0.113849,0.973671,-0.65846,0.615461,-1.18782,-0.566556,-0.415119,0.0899862,-0.800176,-0.111068,-1.32378,-0.670615,0.0401528,-0.443511,-0.0802192
-0.653036,0.497785,-0.124305,-0.810183,-0.968855,0.0374048,-1.19195,-1.09714,-0.412652,0.129775,0.109946,-1.23181,-0.593297,-0.135818,0.552422,-1.08054,-0.596967,-1.42493,-0.793785,0.0810899
0.0854731,0.111046,-0.522197,1.22794,0.0112358,-0.606293,-0.109006,0.993629,0.787449,-1.18999,-0.165865,0.0255234,0.114815,0.250296,0.461283,-0.0703149,0.0264408,0.397666,0.194176,-0.109181
0.387452,2.29384,1.81378,2.30563,1.94552,1.69505,1.25367,1.00685,0.793855,1.25841,0.267779,-0.447316,0.844266,0.326729,0.676265,2.06748,2.31551,1.95477,1.04842,0.875347
1.20587,0.210847,-0.721474,0.944779,-0.932441,0.52219,-1.96828,-0.629523,-1.49524,-0.989239,0.129078,0.539588,-1.10929,-0.893605,-0.109937,0.0470732,-0.278577,-1.87725,-0.622893,0.230029
-0.576369,0.655291,-1.64596,0.780205,0.569085,0.649966,-0.360218,-0.800781,0.847135,1.2897,0.523963,0.58933,-0.684558,-0.14333,-0.503021,-0.391248,1.59396,-0.389571,0.624107,0.230257
0.130525,-0.877855,0.465531,-0.0516267,-0.123749,1.31599,1.46732,1.27084,1.24793,-0.181254,-0.469976,0.870955,-0.198532,0.138724,0.672354,0.605138,0.532522,1.26466,0.0648754,-0.373989
0.370217,0.761728,0.584109,0.902647,-0.294934,1.98606,0.10222,0.180962,-0.49971,1.66815,0.188349,-0.0125644,-1.43949,-2.1976,-0.882431,-0.466396,0.287364,0.8567,0.909351,-1.34103
0.073283,1.01336,0.00918035,-0.53145,0.333789,0.0238636,0.367269,-0.96426,0.856822,1.14971,-0.199941,-0.460626,0.867349,1.50644,0.40495,0.623793,-0.0985167,-0.751446,0.244688,1.46014
-0.921627,-1.10731,-0.275863,-0.30612,-0.531672,-0.967514,0.0976496,-0.80247,-0.0826824,0.423315,-0.66573,0.232313,-0.523134,-2.66356,-0.742492,-0.871756,-0.87193,0.381939,-0.481278,-2.00064
0.284472,0.675912,0.476518,-0.412393,-0.994922,-0.626972,-0.377101,0.0416127,0.152626,-1.01254,-0.247953,0.383555,1.54454,-0.378452,2.58321,0.528553,-0.635644,-0.30995,-0.419249,1.07017
1.18433,0.104196,0.392254,-0.187152,1.2487,-0.288692,0.880032,1.58035,1.85187,1.56763,1.80637,1.8825,-0.885377,-1.21634,-0.402345,-0.145445,1.06625,1.71869,1.73912,-0.853195
0.129945,-1.93166,-1.49849,0.176189,0.31967,0.782235,-0.44313,-0.250453,-1.31497,1.09878,0.424264,-1.10814,-0.714412,-1.27598,-1.76421,-1.50871,0.0558898,-0.341669,0.101473,-2.10633
-0.654457,-1.76283,-2.38064,-1.09888,-0.944463,-0.380516,-0.323889,-0.472048,-0.536714,-0.595492,-1.62912,0.103219,-0.839395,-1.13268,-0.387726,-2.1015,-0.747025,-0.39704,-0.586972,-0.475352
-0.411835,-0.0874448,-0.890161,-1.64096,0.365063,-0.89098,-1.79138,-1.74422,0.298572,0.179725,-1.36068,-0.525936,1.04722,-0.830117,-0.0777524,-0.0924371,-1.22887,-1.59697,-0.526898,-0.657198
0.622072,0.219055,-0.403192,-0.277476,0.498345,0.184629,0.582664,1.58869,0.820456,-0.852991,-0.0377521,-1.7295,1.11352,0.580045,0.306142,-0.443988,0.829507,1.03856,-1.3147,0.175679
1.05262,-0.320792,-0.512126,0.922499,0.478985,1.06434,0.424079,-0.240136,0.136031,-0.290398,0.439046,0.394173,-0.196154,0.83629,-1.50178,-0.738932,0.986373,0.371764,1.07021,-1.28501
0.994808,0.771545,-0.550652,-0.303798,-1.61591,-0.980719,0.073892,-0.0743261,-1.05406,1.23205,-0.923716,0.609712,1.62578,2.21439,0.871161,0.928766,-0.304998,-1.00705,-0.0532582,1.49755
1.34951,1.046,0.529674,1.56931,1.26206,1.80515,1.84827,0.274539,2.42861,-1.21186,0.443076,0.103382,0.773413,0.804782,2.69438,1.32819,1.81026,2.03037,-0.500705,1.76005
0.0499673,0.906523,1.38778,1.60444,-0.717672,0.266391,-1.66189,0.543268,-0.521203,-1.80602,-1.05166,0.0081707,0.603205,-0.158573,0.941529,1.69473,-0.35952,-0.0215579,-0.24705,0.298858
0.366473,0.87495,-0.591851,1.6055,0.616657,1.26247,0.278554,0.51051,1.52714,-0.116178,-0.0107858,1.0632,-1.11328,-0.141854,1.18722,0.632534,1.20339,0.983736,-0.122643,-0.0231296
1.25672,2.35585,2.93952,1.94121,2.16748,2.10606,0.808302,0.742321,1.18752,0.233476,0.67257,0.14765,0.0124713,0.592396,0.0473485,1.87172,2.1311,1.10938,0.963665,-0.345346
-0.253361,0.779532,0.281562,0.577708,-0.264203,1.53981,0.785746,1.38684,0.210383,0.759702,2.30686,1.54465,0.538225,-0.499906,0.542858,0.256711,0.625525,0.224946,1.0314,0.868404
1.74288,1.09549,1.17589,-0.865887,0.431611,-0.0476626,1.88955,1.68822,2.60656,0.310242,3.54258,0.554181,-0.262622,0.597835,1.22093,1.63219,0.078201,2.81434,1.67414,0.439548
-0.491443,1.16929,0.702183,-1.20504,-0.384653,0.342457,-0.317712,0.094386,1.47702,-0.532018,0.173487,-0.78329,-0.589392,-0.844395,-1.33949,0.20584,-0.588637,0.637983,-0.636279,-0.645765
0.227784,0.672248,2.12529,0.353058,0.0150547,1.82173,-2.93687,-0.520017,-0.777165,1.48733,-0.466256,-0.183404,2.74939,3.04776,4.16742,1.89499,1.31155,-1.657,0.767043,3.50806
1.09725,-0.21553,0.105336,0.0910124,-0.0980439,1.29832,-1.87666,-1.47926,-0.889368,1.87445,0.94064,0.0361561,0.299714,0.186554,-0.555245,0.491059,-0.51571,-0.975414,0.940023,0.655057
-1.34853,-1.03665,-0.82842,-1.06348,-0.495004,0.685022,0.255897,0.163262,0.96492,0.335423,1.88682,0.0623787,0.489174,-0.346465,-0.25181,-0.683216,-0.880932,-0.276089,0.413005,-0.833736
0.0777691,0.615979,-0.555696,0.509244,0.35428,0.500126,-0.360164,-0.178562,-0.870581,-0.137825,0.941908,0.735591,-0.0533811,0.219181,-0.410387,0.807559,1.00474,-0.600768,0.184669,0.0707661
0.856242,0.239195,1.58859,-0.298951,-0.543956,0.516628,0.712536,0.749102,0.685636,1.94811,2.24623,1.89233,0.487472,1.63017,0.963773,0.935898,0.470377,0.57983,1.88201,0.449995
0.251917,-0.141641,-0.713268,-0.518992,-1.11747,-0.848675,0.138526,-0.00968794,0.366299,0.847246,-0.634414,-0.552727,-1.94912,-1.42507,-0.162889,-0.520022,-0.467236,-0.203898,-0.313095,-1.82784
-0.308056,-1.04501,-0.248954,-0.585717,-0.414424,0.0723515,-1.0439,-1.44314,-0.403091,-0.633575,-0.448441,-0.487542,-0.584379,0.116484,0.756674,-0.326864,-0.35219,-2.23242,-1.2942,0.604422
-1.98108,-2.0764,-1.02502,-0.0168082,1.03195,0.631438,-2.08284,-0.79085,-1.99572,-0.220511,-1.30595,0.0281682,1.25838,0.0423623,0.951185,-1.564,-0.227103,-1.36673,-0.882799,0.356695
-0.659066,-0.577629,0.298813,0.948731,0.191798,-0.622101,0.450158,-0.350615,0.0405798,0.194826,0.989989,-0.050087,0.61852,1.36776,-0.561094,-0.424909,0.332559,-0.203959,0.79513,0.0573624
0.933408,1.55796,1.21569,-0.469092,0.295518,0.135577,0.15265,-0.0424779,-0.19138,1.30761,0.0764361,-0.807545,0.293035,0.162625,-0.338764,1.21212,0.233494,-0.853243,0.48147,0.509532
0.488424,-0.392241,0.290729,1.22143,-0.591613,-0.638244,0.719725,-0.366885,0.650878,-0.0592541,-0.20109,-0.392202,-0.739161,0.808816,-0.875765,0.510113,-0.10063,0.856535,-0.332611,-1.312
0.0344637,1.10854,0.607112,-0.520373,-0.0781571,-0.319322,1.03034,1.25951,-0.431446,0.809336,0.632453,0.648873,0.287787,1.28712,0.178682,0.791748,-0.125048,0.252403,0.313691,1.23696
0.449346,0.67125,1.10581,0.19434,1.22886,0.0443297,0.677292,0.621565,-0.628681,-2.08968,-1.14614,-0.36662,-1.21816,-0.945143,1.03113,0.348308,0.719289,-0.281962,-0.867656,-0.855028
-0.0362879,-1.61457,-1.32247,-0.0772918,0.53639,-0.500777,-1.19061,-1.09477,0.58956,0.379156,1.38105,0.51856,0.362018,0.0256007,0.607652,-1.04897,-0.22544,-0.473972,0.851589,0.161389
1.02059,-0.10136,-1.21464,-0.821065,-1.13778,-1.20809,0.358737,-0.372194,0.0668379,0.421314,-0.0453561,-0.504079,-1.15866,-1.66385,0.19161,-0.925264,-0.129681,-0.0997598,-0.667879,-1.07552
-2.06463,-1.24217,-2.13926,0.923527,0.70071,0.376718,-1.09409,-1.26002,-1.19035,0.901925,-0.255208,-0.523356,1.19738,-0.909554,-0.785321,-1.68363,0.407186,-1.01595,-0.480948,-0.300843
-0.638699,0.353482,1.67586,-0.648987,-0.867359,0.91582,0.200137,-0.0798301,-1.49756,0.0105184,0.740362,0.482323,1.03688,-0.260415,0.436659,1.01404,0.0645585,-0.202997,0.698491,0.848952
